taxonomic_path	sample_id	reason	reads
Chromista;NA;NA;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania huxleyi	JDFB_BK2_17_092525	Decontaminated read was in sample with fewer than 1 reads	6
Chromista;Bacillariophyta	JDFB_BK2_17_092525	Decontaminated read was in sample with fewer than 1 reads	2
Animalia;Arthropoda;Maxillopoda;Calanoida;Paracalanidae;Paracalanus;Paracalanus sp. C AC-2013	JDFB_BK2_17_092525	Decontaminated read was in sample with fewer than 1 reads	6
Plantae;Chlorophyta;NA;NA;Pycnococcaceae	JDFB_BK2_17_092525	Decontaminated read was in sample with fewer than 1 reads	714
Animalia;Chordata;Mammalia;Carnivora;Felidae	JDFB_BK2_17_092525	Decontaminated read was in sample with fewer than 1 reads	8
Eukaryota	JDFB_BK2_17_092525	Decontaminated read was in sample with fewer than 1 reads	110
Animalia;Chordata;Mammalia;Carnivora;Felidae;Felis	JDFB_BK2_17_092525	Decontaminated read was in sample with fewer than 1 reads	45
Animalia;Arthropoda;Insecta;Lepidoptera;NA;NA;Lepidoptera sp. BOLD:AAU0257	JDFB_BK2_17_092525	Taxon had fewer than 5 total project-wide reads	2
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae	JDFB_BK2_17_092525	Decontaminated read was in sample with fewer than 1 reads	3
Animalia;Cnidaria;Hydrozoa;Anthoathecata;Tubulariidae;Hybocodon;Hybocodon prolifer	OAK_01_072825	Taxon had fewer than 5 total project-wide reads	2
Animalia;Cnidaria;Hydrozoa;Leptothecata;Campanulariidae;Clytia;Clytia hemisphaerica	OAK_02_072825	Taxon had fewer than 5 total project-wide reads	4
Protozoa;NA;NA;Himatismenida;NA;Parvamoeba;Parvamoeba rugata	OAK_02_072825	Taxon had fewer than 5 total project-wide reads	2
Animalia;Chordata;NA;Squamata	OAK_02_072825	Taxon had fewer than 5 total project-wide reads	2
Animalia;Annelida;Polychaeta;Phyllodocida;Glyceridae;Hemipodia;Hemipodia simplex	OAK_02_072825	Taxon had fewer than 5 total project-wide reads	4
Animalia;Annelida;Polychaeta;Terebellida;Terebellidae;Neoamphitrite;Neoamphitrite robusta CMC02	OAK_02_072825	Taxon had fewer than 5 total project-wide reads	4
Animalia;Nemertea;Anopla;Heteronemertea;Cerebratulidae;Cerebratulus;Cerebratulus sp. spade head	OAK_02_072825	Taxon had fewer than 5 total project-wide reads	3
Animalia;Annelida;Polychaeta;Phyllodocida;Glyceridae;Glycera;Glycera capitata	OAK_02_072825	Taxon had fewer than 5 total project-wide reads	2
Animalia;Porifera;Demospongiae;Poecilosclerida	OAK_03_072825	Taxon had fewer than 5 total project-wide reads	2
Animalia;Nemertea;Anopla;Heteronemertea;Riseriellidae;Riserius;Riserius pugetensis	OAK_03_072825	Taxon had fewer than 5 total project-wide reads	2
Animalia;Chordata;Actinopteri;NA;Sciaenidae	OAK_03_072825	Taxon had fewer than 5 total project-wide reads	2
Animalia;Chordata;NA;Squamata	OAK_03_072825	Taxon had fewer than 5 total project-wide reads	2
Animalia;Chordata;Mammalia;Cetacea;Phocoenidae;Phocoena;Phocoena phocoena	OAK_04_072825	Taxon had fewer than 5 total project-wide reads	2
Animalia;Annelida;Polychaeta;Phyllodocida;Polynoidae;Malmgreniella;Malmgreniella nigralba	OAK_04_072825	Taxon had fewer than 5 total project-wide reads	2
Animalia;Cnidaria;Hydrozoa;Anthoathecata;Stylasteridae;Stylaster;Stylaster californicus	OAK_04_072825	Taxon had fewer than 5 total project-wide reads	3
Animalia;Annelida;Polychaeta;Terebellida;Terebellidae;Eupolymnia;Eupolymnia heterobranchia	OAK_04_072825	Taxon had fewer than 5 total project-wide reads	2
Animalia;Nemertea;Anopla;Heteronemertea;Lineidae;Maculaura;Maculaura oregonensis	OAK_04_072825	Taxon had fewer than 5 total project-wide reads	2
Animalia;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae	OAK_04_072825	Taxon had fewer than 5 total project-wide reads	2
Animalia;Nemertea;Anopla;Heteronemertea;Lineidae;Maculaura;Maculaura oregonensis	OAK_05_072825	Taxon had fewer than 5 total project-wide reads	2
Animalia;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Lepidopsetta;Lepidopsetta bilineata	OAK_05_072825	Taxon had fewer than 5 total project-wide reads	2
Chromista;Phaeophyceae;NA;Ectocarpales;Chordariaceae;Leathesia;Leathesia marina	OAK_05_072825	Taxon had fewer than 5 total project-wide reads	2
Animalia;Mollusca;Gastropoda;Nudibranchia	OAK_05_072825	Taxon had fewer than 5 total project-wide reads	4
Animalia;Annelida;Polychaeta;Terebellida;Terebellidae;Eupolymnia;Eupolymnia heterobranchia	OAK_05_072825	Taxon had fewer than 5 total project-wide reads	2
Animalia;Arthropoda;Malacostraca;Decapoda;Oregoniidae;Oregonia;Oregonia gracilis	OAK_06_072825	Taxon had fewer than 5 total project-wide reads	2
Animalia;Mollusca;Gastropoda;NA;Cyclophoridae;Cyclophorus;Cyclophorus rangunensis	OAK_06_072825	Taxon had fewer than 5 total project-wide reads	2
Animalia;Annelida;Polychaeta;Phyllodocida;Nereididae;Alitta;Alitta sp. CMC01	OAK_06_072825	Taxon had fewer than 5 total project-wide reads	2
Chromista;Bacillariophyta;Bacillariophyceae	OAK_BK1_01_072825	Decontaminated read was in sample with fewer than 1 reads	3
Chromista;NA;Oomycetes;Saprolegniales;Saprolegniaceae	OAK_BK1_01_072825	Decontaminated read was in sample with fewer than 1 reads	9
Chromista;Bacillariophyta;Coscinodiscophyceae;Chaetocerotales;Chaetocerotaceae;Chaetoceros;Chaetoceros socialis	OAK_BK1_01_072825	Decontaminated read was in sample with fewer than 1 reads	73
Chromista;NA;Oomycetes;Peronosporales;NA;Phytophthora	OAK_BK1_01_072825	Decontaminated read was in sample with fewer than 1 reads	14
NA;NA;Oomycetes	OAK_BK1_01_072825	Decontaminated read was in sample with fewer than 1 reads	200
Chromista;Bacillariophyta	OAK_BK1_01_072825	Decontaminated read was in sample with fewer than 1 reads	2
Animalia;Arthropoda;Malacostraca;Decapoda;Mictyridae;Mictyris;Mictyris guinotae	OAK_BK1_01_072825	Taxon had fewer than 5 total project-wide reads	2
Chromista;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Nitzschia;Nitzschia cf. recta RT-2009	OAK_BK1_01_072825	Decontaminated read was in sample with fewer than 1 reads	8
Eukaryota	OAK_BK1_01_072825	Decontaminated read was in sample with fewer than 1 reads	996
Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Glarea;Glarea lozoyensis	OAK_BK1_01_072825	Decontaminated read was in sample with fewer than 1 reads	16121
Animalia;Arthropoda;Insecta;Hemiptera;Cicadellidae;Onukigallia	OAK_BK2_02_072825	Decontaminated read was in sample with fewer than 1 reads	13
NA;NA;Oomycetes	OAK_BK2_02_072825	Decontaminated read was in sample with fewer than 1 reads	437
Chromista;NA;NA;Isochrysidales;Noelaerhabdaceae;Emiliania;Emiliania huxleyi	OAK_BK2_02_072825	Decontaminated read was in sample with fewer than 1 reads	807
Animalia;Arthropoda;Insecta;Diptera;Chironomidae;NA;Chironomidae sp. PA17	OAK_BK2_02_072825	Decontaminated read was in sample with fewer than 1 reads	746
Chromista;Bacillariophyta;Coscinodiscophyceae;Thalassiosirales;Stephanodiscaceae;Cyclotella;Cyclotella cryptica	OAK_BK2_02_072825	Decontaminated read was in sample with fewer than 1 reads	14
Chromista;NA;NA;Isochrysidales;Noelaerhabdaceae	OAK_BK2_02_072825	Decontaminated read was in sample with fewer than 1 reads	21
Animalia;Platyhelminthes;Trematoda;Strigeidida;Diplostomatidae;Diplostomum	OAK_BK2_02_072825	Taxon had fewer than 5 total project-wide reads	2
Eukaryota	OAK_BK2_02_072825	Decontaminated read was in sample with fewer than 1 reads	219
Chromista;NA;Dinophyceae;Peridiniales;Heterocapsaceae;Heterocapsa;Heterocapsa rotundata	OAK_BK2_02_072825	Decontaminated read was in sample with fewer than 1 reads	2
Plantae;NA;Florideophyceae;Ceramiales;Rhodomelaceae	OAK_BK2_02_072825	Decontaminated read was in sample with fewer than 1 reads	3
Chromista;NA;Raphidophyceae;Chattonellales;Chattonellaceae;Heterosigma;Heterosigma akashiwo	OAK_BK2_02_072825	Decontaminated read was in sample with fewer than 1 reads	4
Fungi;Ascomycota;Dothideomycetes;Capnodiales;Cladosporiaceae;Cladosporium;Cladosporium bruhnei	OAK_BK2_02_072825	Decontaminated read was in sample with fewer than 1 reads	2
Animalia;Arthropoda;Insecta;Hemiptera	OAK_BK2_02_072825	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;NA;Oomycetes;Saprolegniales;Saprolegniaceae	OAK_BK2_02_072825	Decontaminated read was in sample with fewer than 1 reads	17
Animalia;Arthropoda;Insecta;Blattodea	PBN_TOW_BTM_15m_092425	Taxon had fewer than 5 total project-wide reads	4
Chromista;Phaeophyceae;NA;Dictyotales;Dictyotaceae;Dictyota	PBN_TOW_BTM_15m_092425	Taxon had fewer than 5 total project-wide reads	2
Animalia;Chordata;Ascidiacea;Stolidobranchia;Pyuridae;Pyura;Pyura chilensis	PBN_TOW_BTM_3m_092425	Taxon had fewer than 5 total project-wide reads	3
Chromista;NA;Dinophyceae;Gymnodiniales;Gymnodiniaceae;Akashiwo	PBN_TOW_BTM_3m_092425	Taxon had fewer than 5 total project-wide reads	2
Animalia;Arthropoda;Arachnida;Araneae	PBN_TOW_BTM_3m_092425	Taxon had fewer than 5 total project-wide reads	2
Plantae;NA;Florideophyceae;Ceramiales;Rhodomelaceae;Pterosiphonia;Pterosiphonia bipinnata	PBN_TOW_PORT_15m_092425	Taxon had fewer than 5 total project-wide reads	2
Animalia;Annelida;Polychaeta;Terebellida;Terebellidae;Pista;Pista wui	PBN_TOW_PORT_3m_092425	Taxon had fewer than 5 total project-wide reads	2
Animalia;Echinodermata;Ophiuroidea;Ophiurida;Ophiactidae;Ophiopholis;Ophiopholis kennerlyi	PBN_TOW_STBD_15m_092425	Taxon had fewer than 5 total project-wide reads	4
Chromista;Phaeophyceae;NA;Ectocarpales	PBN_TOW_STBD_15m_092425	Taxon had fewer than 5 total project-wide reads	2
Fungi;Ascomycota;Dothideomycetes;Pleosporales	PG_PCR_Blank_2	Decontaminated read was in sample with fewer than 1 reads	2
Eukaryota	PG_PCR_Blank_2	Decontaminated read was in sample with fewer than 1 reads	15
Chromista;NA;Dinophyceae;Peridiniales;Protoperidiniaceae;Protoperidinium;Protoperidinium cf. depressum	PG_PCR_Blank_2	Decontaminated read was in sample with fewer than 1 reads	2
Animalia;Chordata	PG_ext_blank_1	Decontaminated read was in sample with fewer than 1 reads	174
Animalia;Chordata;Mammalia;Carnivora;Canidae;Canis	PG_ext_blank_1	Decontaminated read was in sample with fewer than 1 reads	4
Eukaryota	PG_ext_blank_1	Decontaminated read was in sample with fewer than 1 reads	383
Animalia;Arthropoda;Insecta;Diptera	PG_ext_blank_2	Decontaminated read was in sample with fewer than 1 reads	28
Eukaryota	PG_ext_blank_2	Decontaminated read was in sample with fewer than 1 reads	2568
Fungi;Ascomycota;Dothideomycetes;Pleosporales	PG_ext_blank_2	Decontaminated read was in sample with fewer than 1 reads	4446
Plantae;NA;Florideophyceae	PG_ext_blank_2	Decontaminated read was in sample with fewer than 1 reads	2
Fungi;Ascomycota;Leotiomycetes;Helotiales;Helotiaceae;Glarea;Glarea lozoyensis	PG_ext_blank_2	Decontaminated read was in sample with fewer than 1 reads	1313
NA;NA;Oomycetes	PG_ext_blank_2	Decontaminated read was in sample with fewer than 1 reads	12
Fungi;Mucoromycota;NA;Umbelopsidales;Umbelopsidaceae;Umbelopsis;Umbelopsis ramanniana	PG_ext_blank_2	Decontaminated read was in sample with fewer than 1 reads	1275
Animalia;Cnidaria;Staurozoa;Stauromedusae;Haliclystidae;Haliclystus;Haliclystus sanjuanensis	PTBAY_TOW_BTM_8m_092225	Taxon had fewer than 5 total project-wide reads	3
Animalia;Mollusca;Gastropoda;NA;Margaritidae;Margarites;Margarites pupillus	PTBAY_TOW_BTM_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Animalia;Bryozoa;Gymnolaemata;Cheilostomatida;Hippothoidae;Celleporella;Celleporella hyalina	PTBAY_TOW_BTM_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Animalia;Chordata;Actinopteri;Perciformes;Cottidae;Scorpaenichthys;Scorpaenichthys marmoratus	PTBAY_TOW_BTM_8m_092225	Taxon had fewer than 5 total project-wide reads	3
Plantae;NA;Florideophyceae;Acrochaetiales;Acrochaetiaceae;Acrochaetium;Acrochaetium densum	PTBAY_TOW_BTM_8m_092225	Taxon had fewer than 5 total project-wide reads	3
Chromista;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia	PTBAY_TOW_BTM_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Plantae;NA;Florideophyceae;Rhodymeniales;Rhodymeniaceae;Botryocladia;Botryocladia sp. GVF-2017a	PTBAY_TOW_BTM_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Animalia;Chordata;Actinopteri;Perciformes;Liparidae;Liparis;Liparis fucensis	PTBAY_TOW_BTM_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Plantae;NA;Florideophyceae;Rhodymeniales;Rhodymeniaceae;Sparlingia;Sparlingia pertusa	PTBAY_TOW_BTM_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Chromista;Bacillariophyta;Bacillariophyceae;Naviculales;Pleurosigmataceae;Pleurosigma;Pleurosigma strigosum	PTBAY_TOW_PORT_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Animalia;Cnidaria;Hydrozoa;Leptothecata;Campanulariidae;Campanularia;Campanularia volubilis	PTBAY_TOW_PORT_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Animalia;Echinodermata;Echinoidea;Echinoida;Strongylocentrotidae	PTBAY_TOW_PORT_8m_092225	Taxon had fewer than 5 total project-wide reads	3
Chromista;Bacillariophyta;Bacillariophyceae;Bacillariales;Bacillariaceae;Pseudo-nitzschia;Pseudo-nitzschia lundholmiae	PTBAY_TOW_PORT_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Animalia;Bryozoa;Gymnolaemata;Ctenostomatida;Vesiculariidae;Amathia;Amathia imbricata	PTBAY_TOW_PORT_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Plantae;NA;Florideophyceae;Gigartinales;Kallymeniaceae;Salishia;Salishia firma	PTBAY_TOW_PORT_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Protozoa;NA;NA;Himatismenida;NA;Parvamoeba;Parvamoeba rugata	PTBAY_TOW_PORT_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Animalia;Annelida;Polychaeta;Terebellida;Sternaspidae;Sternaspis;Sternaspis fossor	PTBAY_TOW_PORT_8m_092225	Taxon had fewer than 5 total project-wide reads	3
Plantae;NA;Florideophyceae;Gigartinales;Gigartinaceae;Mazzaella;Mazzaella sanguinea	PTBAY_TOW_PORT_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Animalia;Mollusca;Gastropoda;NA;Planorbidae;Bulinus;Bulinus umbilicatus	PTBAY_TOW_PORT_8m_092225	Taxon had fewer than 5 total project-wide reads	3
Animalia;Echinodermata;Echinoidea;Echinoida;Strongylocentrotidae;Mesocentrotus;Mesocentrotus franciscanus	PTBAY_TOW_PORT_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Plantae;NA;Florideophyceae;Gigartinales;Phyllophoraceae;Stenogramma	PTBAY_TOW_PORT_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Plantae;NA;Florideophyceae;Halymeniales;Halymeniaceae;Prionitis;Prionitis sternbergii	PTBAY_TOW_STBD_8m_092225	Taxon had fewer than 5 total project-wide reads	3
Plantae;NA;Florideophyceae;Gigartinales;Gigartinaceae;Mazzaella;Mazzaella sanguinea	PTBAY_TOW_STBD_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Animalia;Echinodermata	PTBAY_TOW_STBD_8m_092225	Taxon had fewer than 5 total project-wide reads	4
Chromista;Bacillariophyta;Fragilariophyceae;Striatellales;Grammatophoraceae;Grammatophora;Grammatophora sp. B LG-2014	PTBAY_TOW_STBD_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Plantae;NA;Florideophyceae;Ceramiales;Ceramiaceae;Microcladia	PTBAY_TOW_STBD_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Animalia;Annelida;Polychaeta;Capitellida;Maldanidae;Nicomache;Nicomache personata	PTBAY_TOW_STBD_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Plantae;NA;Florideophyceae;Ceramiales;Rhodomelaceae;Pterosiphonia;Pterosiphonia hamata	PTBAY_TOW_STBD_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Animalia;Arthropoda;Malacostraca;Decapoda;Epialtidae;Pugettia;Pugettia producta	PTBAY_TOW_STBD_8m_092225	Taxon had fewer than 5 total project-wide reads	4
Plantae;NA;Florideophyceae;Gigartinales;NA;Opuntiella;Opuntiella sp. 2californica	PTBAY_TOW_STBD_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Animalia;Cnidaria;Anthozoa;Actiniaria	PTBAY_TOW_STBD_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Animalia;Bryozoa;Gymnolaemata;Cheilostomatida;Hippothoidae;Celleporella;Celleporella hyalina	PTBAY_TOW_STBD_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Plantae;NA;Florideophyceae;Gigartinales;Peyssonneliaceae;Peyssonnelia	PTBAY_TOW_STBD_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Plantae;NA;Florideophyceae;Palmariales;Palmariaceae;Devaleraea;Devaleraea mollis	PTBAY_TOW_STBD_8m_092225	Taxon had fewer than 5 total project-wide reads	4
Animalia;Echinodermata;Asteroidea;Forcipulatida;Asteriidae;Evasterias;Evasterias troschelii	PTBAY_TOW_STBD_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Animalia;Cnidaria;Hydrozoa;Anthoathecata;Bougainvilliidae;Bougainvillia;Bougainvillia superciliaris	PTBAY_TOW_STBD_8m_092225	Taxon had fewer than 5 total project-wide reads	2
Animalia;Annelida;Polychaeta;Terebellida;Terebellidae;Pista;Pista wui	SJI_01_072125	Taxon had fewer than 5 total project-wide reads	2
Animalia;Mollusca;Gastropoda;NA;Calyptraeidae;Calyptraea;Calyptraea fastigata	SJI_01_072125	Taxon had fewer than 5 total project-wide reads	2
Plantae;NA;Florideophyceae;Ceramiales;Rhodomelaceae;Pterosiphonia;Pterosiphonia bipinnata	SJI_02_072125	Taxon had fewer than 5 total project-wide reads	2
Animalia;Echinodermata;Holothuroidea;Dendrochirotida;Phyllophoridae;Pentamera	SJI_02_072125	Taxon had fewer than 5 total project-wide reads	3
Animalia;Cnidaria;Scyphozoa;Semaeostomeae;Ulmaridae;Aurelia	SJI_02_072125	Taxon had fewer than 5 total project-wide reads	4
Animalia;Annelida;Polychaeta;Sabellida;Sabellidae;NA;Sabellidae sp. CMC01	SJI_02_072125	Taxon had fewer than 5 total project-wide reads	3
Animalia;Arthropoda;Insecta;Mantodea	SJI_03_072125	Taxon had fewer than 5 total project-wide reads	4
Bacteria;Bacteroidetes;Flavobacteriia;Flavobacteriales;Flavobacteriaceae;Dokdonia;Dokdonia sp. 4H-3-7-5	SJI_03_072125	Taxon had fewer than 5 total project-wide reads	2
Animalia;Annelida;Polychaeta;Terebellida;Ampharetidae;NA;Ampharetidae sp. BOLD:AAG7386	SJI_03_072125	Taxon had fewer than 5 total project-wide reads	2
Animalia;Annelida;Clitellata	SJI_04_072125	Taxon had fewer than 5 total project-wide reads	2
Animalia;Porifera;Homoscleromorpha;Homosclerophorida;Plakinidae;Oscarella;Oscarella pearsei	SJI_04_072125	Taxon had fewer than 5 total project-wide reads	2
Animalia;Nemertea;Enopla;Monostilifera;Oerstediidae;Oerstedia;Oerstedia verae	SJI_04_072125	Taxon had fewer than 5 total project-wide reads	2
Animalia;Nemertea;Anopla;Heteronemertea;Lineidae;Lineus;Lineus sp. 1 TCH-2015	SJI_05_072125	Taxon had fewer than 5 total project-wide reads	2
Animalia;Arthropoda;Insecta;Lepidoptera;Noctuidae	SJI_05_072125	Taxon had fewer than 5 total project-wide reads	2
Animalia;Mollusca;Gastropoda;NA;Olividae;Agaronia	SJI_06_072125	Taxon had fewer than 5 total project-wide reads	2
Animalia;Mollusca;Bivalvia;Veneroida;Psammobiidae;Nuttallia;Nuttallia olivacea	SJI_06_072125	Taxon had fewer than 5 total project-wide reads	2
Animalia;Chordata;Actinopteri;Perciformes;Cryptacanthodidae;Cryptacanthodes;Cryptacanthodes giganteus	SJI_06_072125	Taxon had fewer than 5 total project-wide reads	2
Animalia;Arthropoda;Insecta;Thysanoptera;Phlaeothripidae;Haplothrips;Haplothrips tenuipennis	SJI_BK1_01_072125	Decontaminated read was in sample with fewer than 1 reads	23
Animalia;Arthropoda;Insecta	SJI_BK1_01_072125	Decontaminated read was in sample with fewer than 1 reads	42
Eukaryota	SJI_BK1_01_072125	Decontaminated read was in sample with fewer than 1 reads	15104
NA;NA;Oomycetes	SJI_BK1_01_072125	Decontaminated read was in sample with fewer than 1 reads	11
Chromista;NA;Dinophyceae	SJI_BK2_02_072125	Decontaminated read was in sample with fewer than 1 reads	2
Chromista;NA;Raphidophyceae;Chattonellales;Chattonellaceae;Heterosigma;Heterosigma akashiwo	SJI_BK2_02_072125	Decontaminated read was in sample with fewer than 1 reads	2
Eukaryota	SJI_BK2_02_072125	Decontaminated read was in sample with fewer than 1 reads	455
Fungi;Ascomycota;Saccharomycetes;Saccharomycetales;Dipodascaceae	SJI_BK2_02_072125	Decontaminated read was in sample with fewer than 1 reads	33
Animalia;Rotifera;Monogononta;Ploima;Synchaetidae;Synchaeta	SJI_BK2_02_072125	Decontaminated read was in sample with fewer than 1 reads	7
Animalia;Arthropoda;Arachnida;Oribatida;Oribatulidae;NA;Oribatulidae sp. BOLD:ACD8939	SJI_BK2_02_072125	Decontaminated read was in sample with fewer than 1 reads	1142
Animalia;Chordata;Actinopteri;Batrachoidiformes;Batrachoididae;Porichthys;Porichthys notatus	SQU_01_072925	Taxon had fewer than 5 total project-wide reads	2
Animalia;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Citharichthys	SQU_01_072925	Taxon had fewer than 5 total project-wide reads	2
Chromista;Bacillariophyta;Coscinodiscophyceae;Melosirales;Melosiraceae;Melosira;Melosira nummuloides	SQU_01_072925	Taxon had fewer than 5 total project-wide reads	2
Animalia;Chordata;Actinopteri;Pleuronectiformes;Pleuronectidae;Psettichthys;Psettichthys melanostictus	SQU_01_072925	Taxon had fewer than 5 total project-wide reads	2
Animalia;Cnidaria;Anthozoa;Pennatulacea	SQU_01_072925	Taxon had fewer than 5 total project-wide reads	3
Animalia;Arthropoda;Malacostraca;Decapoda;Varunidae;Hemigrapsus;Hemigrapsus oregonensis	SQU_01_072925	Taxon had fewer than 5 total project-wide reads	3
Animalia;Entoprocta;NA;NA;Loxosomatidae;Loxosomella	SQU_01_072925	Taxon had fewer than 5 total project-wide reads	2
Animalia;Mollusca;Gastropoda;Stylommatophora;Ariophantidae;Everettia	SQU_02_072925	Taxon had fewer than 5 total project-wide reads	2
Animalia;Echinodermata;Holothuroidea;Dendrochirotida;Sclerodactylidae;Eupentacta;Eupentacta quinquesemita	SQU_02_072925	Taxon had fewer than 5 total project-wide reads	2
Chromista;Eustigmatophyceae;NA;Eustigmatales;Monodopsidaceae;Nannochloropsis	SQU_02_072925	Taxon had fewer than 5 total project-wide reads	2
Animalia;Mollusca;Gastropoda;NA;Cyclophoridae;Cyclophorus;Cyclophorus rangunensis	SQU_02_072925	Taxon had fewer than 5 total project-wide reads	2
Animalia;Annelida;Polychaeta;Spionida;Chaetopteridae;Mesochaetopterus;Mesochaetopterus taylori	SQU_03_072925	Taxon had fewer than 5 total project-wide reads	2
Animalia;Cnidaria;Anthozoa;Alcyonacea;Spongiodermidae	SQU_03_072925	Taxon had fewer than 5 total project-wide reads	2
Animalia;Annelida;Polychaeta;NA;Orbiniidae;Scoloplos	SQU_03_072925	Taxon had fewer than 5 total project-wide reads	4
Animalia;Arthropoda;Insecta;Ephemeroptera;Leptohyphidae;Haplohyphes	SQU_03_072925	Taxon had fewer than 5 total project-wide reads	2
Animalia;Annelida;Polychaeta;Phyllodocida;Nereididae;Alitta;Alitta sp. CMC01	SQU_04_072925	Taxon had fewer than 5 total project-wide reads	2
Animalia;Echinodermata;Holothuroidea;Apodida;Synaptidae;Leptosynapta;Leptosynapta clarki	SQU_04_072925	Taxon had fewer than 5 total project-wide reads	2
Animalia;Arthropoda;Malacostraca;Decapoda;Aeglidae;Aegla	SQU_05_072925	Taxon had fewer than 5 total project-wide reads	2
Animalia;Echinodermata;Holothuroidea;Apodida;Synaptidae;Leptosynapta;Leptosynapta clarki	SQU_05_072925	Taxon had fewer than 5 total project-wide reads	2
Animalia;Arthropoda;Malacostraca;Amphipoda;Niphargidae;Niphargus	SQU_06_072925	Taxon had fewer than 5 total project-wide reads	2
Animalia;Chordata;Actinopteri;Clupeiformes;Clupeidae;Clupea	SQU_08_072925	Taxon had fewer than 5 total project-wide reads	2
Fungi;Ascomycota;Sordariomycetes;Hypocreales;Cordycipitaceae;Cordyceps;Cordyceps militaris	SQU_BK1_01_072925	Taxon had fewer than 5 total project-wide reads	2
Fungi;Basidiomycota;Agaricomycetes	SQU_BK1_01_072925	Decontaminated read was in sample with fewer than 1 reads	51
Animalia;Arthropoda;Insecta;Lepidoptera;Crambidae	SQU_BK1_01_072925	Taxon had fewer than 5 total project-wide reads	4
Fungi;Ascomycota;Leotiomycetes;NA;NA;Leohumicola	SQU_BK1_01_072925	Decontaminated read was in sample with fewer than 1 reads	32
Chromista;NA;Oomycetes;Albuginales;Albuginaceae;Wilsoniana;Wilsoniana amaranthi	SQU_BK1_01_072925	Taxon had fewer than 5 total project-wide reads	3
Animalia;Arthropoda;Arachnida;NA;NA;NA;Arachnida sp. BOLD:ACM9770	SQU_BK1_01_072925	Decontaminated read was in sample with fewer than 1 reads	8
Eukaryota	SQU_BK1_01_072925	Decontaminated read was in sample with fewer than 1 reads	1363
Fungi;Ascomycota;Leotiomycetes	SQU_BK1_01_072925	Decontaminated read was in sample with fewer than 1 reads	229
Animalia;Arthropoda;Insecta;Lepidoptera	SQU_BK1_01_072925	Decontaminated read was in sample with fewer than 1 reads	3
Animalia;Arthropoda;Insecta;Hemiptera	SQU_BK1_01_072925	Decontaminated read was in sample with fewer than 1 reads	2
NA;NA;Oomycetes	SQU_BK1_01_072925	Decontaminated read was in sample with fewer than 1 reads	8
Fungi;Ascomycota;Eurotiomycetes;Eurotiales	SQU_BK1_01_072925	Decontaminated read was in sample with fewer than 1 reads	6
Animalia;Arthropoda;Insecta;Hymenoptera;Formicidae;Linepithema;Linepithema humile	SQU_BK2_02_072925	Decontaminated read was in sample with fewer than 1 reads	10851
Eukaryota	SQU_BK2_02_072925	Decontaminated read was in sample with fewer than 1 reads	1753
Animalia;Cnidaria;Hydrozoa	SQU_BK2_02_072925	Decontaminated read was in sample with fewer than 1 reads	6
Animalia;Arthropoda;Insecta;Hymenoptera;Formicidae	SQU_BK2_02_072925	Taxon had fewer than 5 total project-wide reads	3
Fungi;Ascomycota;Eurotiomycetes;Eurotiales	SQU_BK2_02_072925	Decontaminated read was in sample with fewer than 1 reads	2
